county,ymkey,H_pub,S_rec,H_rec,H_qc
慈溪市,2021-09,2.9243700504303,102,2.73888240380711,2.64189490335663
慈溪市,2021-10,1.66794896125793,82,1.5517865761898,1.55034909488176
慈溪市,2021-11,1.51935887336731,88,1.43553050374709,1.35001765855159
慈溪市,2021-12,2.56531763076782,71,2.29315929703436,2.11560408422048
慈溪市,2022-01,2.76342988014221,91,1.26831213416611,0.952954752941441
慈溪市,2022-02,2.35160136222839,40,0.883350186943168,0.883350186943168
慈溪市,2022-03,2.24555134773254,78,2.47147501978442,2.27826623775219
慈溪市,2022-04,3.50379371643066,89,3.19835312151388,3.18579557584307
慈溪市,2022-05,2.56653642654419,41,3.71357206670431,
慈溪市,2022-06,0,1,0,
慈溪市,2022-07,3.92071413993835,46,3.5896753547937,3.35114421553189
慈溪市,2022-08,2.46467089653015,34,2.73520206309227,1.67917054958528
慈溪市,2022-09,2.90983653068543,103,2.62607293747244,2.48911484284642
慈溪市,2022-10,3.84383320808411,74,4.05662473297548,4.03599227394534
慈溪市,2022-11,2.7713508605957,54,2.77135091066095,2.77135091066095
慈溪市,2023-01,2.63739514350891,71,2.4984957357624,2.47754010761658
慈溪市,2023-02,2.91736245155334,83,3.23644449689282,3.23644449689282
慈溪市,2023-03,2.18092346191406,70,1.34555617925583,1.34555617925583
慈溪市,2023-04,1.98508989810944,74,1.72442397227163,1.66834525800093
慈溪市,2023-05,2.5102276802063,117,2.85207395706923,2.8346172804497
慈溪市,2023-06,2.97752356529236,50,3.21428395174174,3.19065443936641
慈溪市,2023-07,3.4683530330658,39,2.78201432697638,1.28190882012399
慈溪市,2023-08,3.69648814201355,38,3.20293183997506,2.92925155630731
慈溪市,2023-09,3.27091574668884,72,3.08204754530372,2.7434965085032
慈溪市,2023-10,2.61958050727844,61,3.92798870612704,2.28158037996196
慈溪市,2023-11,3.30892872810364,32,3.34292684500633,
慈溪市,2023-12,2.11954379081726,24,2.00849250133352,1.94315753784931
成华区,2015-05,2.18162512779236,15,2.18162518540523,2.18162518540523
成华区,2015-12,2.72661924362183,28,2.72661929983594,2.72661929983594
成华区,2018-04,1.3862943649292,4,1.38629436111989,
成华区,2020-06,2.34393310546875,11,2.34393298130802,
成华区,2020-10,0,1,0,
成华区,2020-11,2.11782884597778,17,2.11782893599555,2.05698628152601
成华区,2021-01,2.72373914718628,26,2.60555327409334,2.39218399443947
成华区,2021-03,2.74758195877075,10,2.30258509299405,
成华区,2021-07,2.50152111053467,2,0.693147180559945,
成华区,2021-09,2.12281966209412,17,2.12281955312759,2.12281955312759
成华区,2021-12,2.24128866195679,3,1.09861228866811,
成华区,2022-01,2.3379979133606,2,0.0965089607359473,0.0965089607359473
成华区,2022-02,3.6825704574585,41,3.61962472642714,
成华区,2022-03,2.58779740333557,33,2.31319455173251,2.25260277189228
成华区,2022-04,2.56494951248169,13,2.56494935746154,
成华区,2022-12,2.0794415473938,12,2.484906649788,
成华区,2023-01,2.82941818237305,24,2.88671663599293,2.88671663599293
成华区,2023-02,3.62221789360046,45,3.29048531027208,1.96276545875756
成华区,2023-03,3.40578365325928,43,2.89788562449872,1.9675356085516
成华区,2023-04,2.3804452419281,14,2.63905732961526,
成华区,2023-05,2.29532814025879,28,2.33970242204891,2.2193924659846
成华区,2023-06,2.78329253196716,28,2.95947459180143,2.95947459180143
成华区,2023-07,1.0986123085022,8,1.41049508351847,1.25002761412967
成华区,2023-08,2.96229219436646,12,2.484906649788,
成华区,2023-09,2.45558929443359,20,2.92636533351223,
成华区,2023-10,2.30517864227295,28,2.86076028940435,2.15921235155859
成华区,2023-11,2.10643696784973,22,1.84540180188712,1.75027243915552
成华区,2023-12,2.73318886756897,39,2.86826759361782,2.42881815227494
成县,2021-07,2.25192451477051,15,1.88433814240714,1.88433814240714
成武县,2019-10,3.87363719940186,21,3.04452243772342,
成武县,2020-01,2.44177889823914,23,2.29990829874183,2.29990829874183
成武县,2023-10,2.24609398841858,24,1.76796179798701,1.76796179798701
房县,2023-01,2.15142440795898,14,2.1514242912073,2.1514242912073
房县,2023-03,2.46996068954468,13,1.79362173975852,1.79362173975852
房县,2023-11,0.566085755825043,2,0.304636097349238,0.304636097349238
房山区,2014-01,2.02532625198364,8,2.02532622077007,
房山区,2015-11,1.74786818027496,6,1.74786809746676,1.74786809746676
房山区,2016-01,2.82016849517822,20,2.15869630903365,2.15869630903365
房山区,2016-02,2.62007236480713,18,2.29783399645445,2.29783399645445
房山区,2016-12,2.82948422431946,29,2.36040037259351,2.36040037259351
房山区,2017-12,2.93176913261414,37,3.44411667691251,1.497866136777
房山区,2018-01,3.13161492347717,5,1.6094379124341,
房山区,2018-02,2.99965572357178,22,2.70959665873572,2.70959665873572
房山区,2018-05,3.66596484184265,27,3.29583686600433,
房山区,2018-12,3.0740659236908,43,2.46159834351069,2.22578998155434
房山区,2019-01,2.77636337280273,41,2.1099038543882,2.08563948997076
房山区,2019-02,3.6169753074646,18,2.87147611805487,
房山区,2019-04,2.45360565185547,5,1.58109375017182,1.58109375017182
房山区,2019-12,2.64828586578369,46,3.71698391882312,
房山区,2020-01,2.98892307281494,51,2.90287440848989,2.85361846577811
房山区,2020-03,2.52369737625122,45,2.87650159507267,2.87650159507267
房山区,2020-06,3.8404483795166,19,2.45761918030581,2.45761918030581
房山区,2020-09,3.68091869354248,30,3.35462479700817,3.35462479700817
房山区,2020-10,2.85685133934021,1,0,
房山区,2020-11,3.2747905254364,70,2.52862591402726,2.25472739906777
房山区,2020-12,3.27703928947449,17,2.79851325694329,
房山区,2021-01,3.2674286365509,71,2.66998384424035,2.63356730009128
房山区,2021-02,2.84805130958557,33,2.52124974098205,2.52124974098205
房山区,2021-03,3.47168397903442,16,2.69082862151159,2.69082862151159
房山区,2021-04,3.26987957954407,42,2.79488984424961,2.7838271503957
房山区,2021-05,3.83370852470398,30,2.98365615610614,2.98365615610614
房山区,2021-06,3.82733082771301,22,3.05376573468374,2.36938211969468
房山区,2021-07,3.58177733421326,2,0.693147180559945,
房山区,2021-10,3.36093044281006,18,2.78885355225347,
房山区,2021-11,3.19184279441834,43,3.19318159566159,3.13737109545045
房山区,2021-12,3.46443939208984,86,3.28184183799944,3.14226349831615
房山区,2022-01,3.38486886024475,104,3.31050272046164,3.27442602831669
房山区,2022-02,3.1598904132843,90,3.26446651588607,3.15922110582574
房山区,2022-03,2.47407841682434,51,2.67659815088003,2.67659815088003
房山区,2022-04,3.29443335533142,17,2.77097388095569,1.33217904021012
房山区,2022-05,3.71707344055176,44,3.3383184779172,3.3383184779172
房山区,2022-06,3.92880392074585,30,3.05740703794003,0.98689944883853
房山区,2022-07,3.52418684959412,29,3.23736682105081,3.08645930353447
房山区,2022-08,3.37809777259827,42,3.69377824652207,
房山区,2022-09,3.56905961036682,27,2.71299501081355,2.05837975311834
房山区,2022-10,3.35755133628845,44,3.23543299144441,2.67863234714264
房山区,2022-11,1.99147474765778,105,1.83508097666095,1.69237840421911
房山区,2022-12,2.84128880500793,68,2.32128606840554,2.1425587799065
房山区,2023-01,3.44721341133118,95,3.40149428628718,3.22220065767299
房山区,2023-02,3.18377876281738,83,2.95726148830989,2.53734401464059
房山区,2023-03,3.29400610923767,81,2.50595785190251,2.44795939429973
房山区,2023-04,3.61572194099426,94,3.47744649603023,3.44884827642236
房山区,2023-05,4.0671443939209,158,4.01818794669364,3.79522150804764
房山区,2023-06,3.79449558258057,73,3.50709408068905,3.3278433704355
房山区,2023-07,1.59275007247925,51,0.732162330597948,0.634486176767518
房山区,2023-08,3.15587997436523,26,2.61727421225603,2.61727421225603
房山区,2023-09,2.83235216140747,87,3.00912552517784,2.89960080483661
房山区,2023-10,2.22079038619995,102,3.37494225978796,3.0813061121245
房山区,2023-11,3.38949990272522,30,2.70665154821534,2.19912876130921
房山区,2023-12,3.06413269042969,52,3.16334348520156,3.07433507912857
扎兰屯市,2021-09,0,1,0,
扎兰屯市,2023-08,0.6931471824646,2,0.693147180559945,
扎囊县,2022-01,1.14415037631989,5,1.14415042072126,1.14415042072126
扎赉特旗,2020-08,3.21887588500977,25,3.21281897837844,
扎赉诺尔区,2023-08,0.868906497955322,7,0.92167929191153,0.92167929191153
托克托县,2023-03,1.15533554553986,13,1.15533548502766,1.15533548502766
托克逊县,2023-01,0.732298254966736,5,0.482433852869325,0.482433852869325
托克逊县,2023-02,1.45740783214569,8,0.476960703836432,0.476960703836432
托克逊县,2023-03,1.97614371776581,4,1.38629436111989,
托克逊县,2023-04,1.14710414409637,1,0,0
托克逊县,2023-05,2.45217680931091,1,0,
托克逊县,2023-09,1.22028207778931,1,0,0
托克逊县,2023-10,0.867563247680664,3,0.867563228481461,0.867563228481461
托克逊县,2023-11,1.0397207736969,3,1.03972077083992,
托里县,2016-09,2.17620706558228,29,2.17620705581424,2.17620705581424
托里县,2019-06,2.26272249221802,14,2.26272247270289,2.26272247270289
托里县,2021-05,1.18350887298584,35,0.714698514934854,0.504731460513249
托里县,2022-06,3.71085357666016,30,3.23063523698358,2.05922937897631
托里县,2022-07,2.31349658966064,29,1.69203301956936,1.6536095761936
托里县,2023-05,2.17042112350464,17,1.48280372588899,1.39756255972817
托里县,2023-06,2.86808252334595,6,1.79175946922805,
托里县,2023-07,1.80129289627075,1,0,
托里县,2023-09,1.7917594909668,2,0.693147180559945,
扬中市,2022-02,2.70805025100708,15,2.70805020110221,
扬中市,2022-10,2.27967166900635,10,2.30258509299405,
扬中市,2023-09,2.89037179946899,18,2.89037175789617,
扶沟县,2023-06,1.79866862297058,9,1.79866873223817,1.79866873223817
扶绥县,2017-10,2.68379354476929,9,1.75001129423294,1.75001129423294
扶绥县,2019-02,3.1514585018158,4,1.38629436111989,
扶绥县,2019-04,3.03911566734314,5,1.6094379124341,
扶绥县,2022-08,1.60943794250488,5,1.6094379124341,
扶绥县,2022-10,1.7917594909668,6,1.79175946922805,
扶绥县,2023-01,1.44691896438599,6,1.44691898293633,1.44691898293633
扶绥县,2023-12,1.96411836147308,12,1.75691680910465,1.75691680910465
扶风县,2023-11,2.4820294380188,30,2.30985402375534,2.30985402375534
抚宁区,2023-07,3.34048652648926,9,2.19722457733622,
抚松县,2017-12,0.450561225414276,2,0.450561208866305,0.450561208866305
抚松县,2021-05,2.96208047866821,29,2.89355575814737,2.87796161260502
抚松县,2021-08,0,1,0,
抚松县,2021-09,2.07155871391296,18,2.19006583216175,2.19006583216175
抚松县,2023-03,2.14584183692932,9,2.14584175259475,
抚松县,2023-04,3.30764865875244,28,3.27255554427532,
抚松县,2023-05,2.95094871520996,22,2.96309511995845,
抚松县,2023-07,2.60726594924927,10,1.97083553201749,1.7492709938985
抚松县,2023-10,2.4583113193512,32,2.68644238899953,2.62658440918506
抚远市,2022-08,3.29000568389893,3,1.09861228866811,
抚远市,2023-05,3.08905529975891,25,3.13191422209004,2.54003630382098
抚顺县,2021-07,2.19722461700439,9,2.19722457733622,
抚顺县,2021-12,2.16490292549133,15,1.68836313927114,1.68836313927114
抚顺县,2022-03,3.55195474624634,21,2.88527592261356,2.59530891756674
抚顺县,2022-07,2.96122193336487,21,3.00614723305205,
抚顺县,2023-01,3.03783273696899,26,3.2444926304073,3.2444926304073
抚顺县,2023-04,3.59544444084168,59,3.39820578286031,2.92268987771675
抚顺县,2023-05,3.88163709640503,52,3.79391972914738,
抚顺县,2023-08,1.9278621673584,9,2.19722457733622,
抚顺县,2023-09,3.13549423217773,24,3.17805383034795,
抚顺县,2023-11,3.1191623210907,24,3.07463137269009,
抚顺县,2023-12,2.56494951248169,13,2.56494935746154,
拉孜县,2023-04,2.94569849967957,14,2.55208529762097,
拉孜县,2023-09,2.08274435997009,18,2.06793537931334,2.06793537931334
拉孜县,2023-11,1.85862839221954,6,1.65799394577497,1.65799394577497
拜城县,2023-01,1.61566567420959,27,1.25792980778765,1.24105782737729
拜城县,2023-07,1.90483272075653,6,1.73512645696292,1.73512645696292
拱墅区,2018-01,2.09791827201843,3,0.876091893063429,0.876091893063429
拱墅区,2018-05,0.735621929168701,3,0.735621939758795,0.735621939758795
拱墅区,2021-11,1.7917594909668,6,1.79175946922805,
拱墅区,2022-01,2.932133436203,29,3.25842157605242,
拱墅区,2022-02,3.10398149490356,30,2.84836974907692,2.62753834871925
拱墅区,2022-03,2.84816408157349,15,2.44302757230283,2.44302757230283
拱墅区,2022-05,3.11885738372803,38,3.02103650370224,3.02103650370224
拱墅区,2022-07,3.09708070755005,24,2.61001563733262,2.61001563733262
拱墅区,2022-10,2.47931671142578,24,2.81824978571284,2.3191678729807
拱墅区,2022-12,3.09622144699097,36,3.20478964804189,3.09752145251604
拱墅区,2023-01,3.40972113609314,35,3.02474503451146,3.02474503451146
拱墅区,2023-02,3.30195164680481,46,3.13006630646741,3.0948119598057
拱墅区,2023-04,2.9389591217041,31,2.59715566131428,2.37825894322162
拱墅区,2023-05,2.98853850364685,23,2.71524878373567,1.89618865903459
拱墅区,2023-06,2.53842210769653,9,2.04445625843486,2.04445625843486
拱墅区,2023-07,1.08889997005463,10,1.95040949673227,0.848685557726417
拱墅区,2023-08,2.68527984619141,4,1.32966134885476,1.32966134885476
拱墅区,2023-10,3.22773766517639,37,3.00326779923281,2.98664604103699
拱墅区,2023-11,3.20725202560425,30,2.98393611182931,2.98393611182931
拱墅区,2023-12,2.97238898277283,26,2.76148368346579,2.74755697171124
振兴区,2021-10,0.428367644548416,3,0.428367632972956,0.428367632972956
振兴区,2022-02,2.7772262096405,25,2.27809003539032,0.514653165428929
振兴区,2023-04,2.65231370925903,36,2.26448176072027,2.26448176072027
振兴区,2023-05,2.32187962532043,13,2.32187963804584,2.32187963804584
振兴区,2023-07,1.75224161148071,2,0.450561208866305,0.450561208866305
振兴区,2023-08,2.44101524353027,5,1.6094379124341,
振兴区,2023-09,2.68594527244568,15,2.68594532466979,
振安区,2023-05,2.7531635761261,15,2.35641014510683,2.35641014510683
措勤县,2022-07,3.30342936515808,20,2.99573227355399,
措勤县,2023-10,1.65193855762482,2,0.661563238157982,0.661563238157982
措美县,2016-06,2.2698221206665,24,2.23481177220471,2.22224312358893
措美县,2023-03,1.7917594909668,6,1.79175946922805,
措美县,2023-07,2.8714759349823,7,1.94591014905531,
措美县,2023-08,2.7725887298584,16,2.77258872223978,
措美县,2023-11,2.26061058044434,19,2.19070493695289,1.95257920960712
揭东区,2022-02,2.29828310012817,16,2.29828299715793,2.29828299715793
揭东区,2022-10,2.96944713592529,16,2.72555039583172,
揭东区,2023-01,3.52057123184204,32,3.30898982269749,
揭东区,2023-04,3.21039128303528,9,2.19722457733622,
揭西县,2023-01,3.51438570022583,24,2.87912661950921,1.36607144942306
揭西县,2023-08,2.14330387115479,3,0.950270539233235,0.950270539233235
揭西县,2023-11,2.56494951248169,50,3.91202300542815,
播州区,2016-09,1.63589632511139,8,1.63589634918507,1.63589634918507
播州区,2021-06,2.63905739784241,14,2.63905732961526,
播州区,2022-05,4.11087369918823,61,4.11087386417331,
播州区,2023-11,3.52563142776489,36,3.52563145809857,
敦化市,2021-09,1.15317130088806,7,1.15317134426991,1.15317134426991
敦化市,2022-08,0,3,1.09861228866811,
敦化市,2023-11,0,1,0,
敦煌市,2015-07,2.00970911979675,8,1.89431202473353,1.89431202473353
敦煌市,2017-08,0.6931471824646,2,0.693147180559945,
敦煌市,2020-09,1.3862943649292,4,1.38629436111989,
敦煌市,2021-10,0.6931471824646,2,0.636514168294813,
敦煌市,2022-07,1.48874020576477,5,1.08057384836485,1.08057384836485
敦煌市,2023-05,1.78335702419281,10,1.58568724843155,1.40873701151284
敦煌市,2023-06,1.92840111255646,11,2.36938211969468,
敦煌市,2023-08,1.86298954486847,23,2.30342547571276,2.28700058415255
敦煌市,2023-09,2.12450194358826,8,0.85054700459369,0.85054700459369
敦煌市,2023-12,2.41123080253601,11,2.3576198431085,
文县,2019-11,3.97029209136963,53,3.97029191355212,
文县,2022-06,0.6931471824646,2,0.693147180559945,
文县,2023-06,2.67860460281372,20,2.52167358171361,2.52167358171361
文县,2023-10,2.10812497138977,11,2.1081250002291,2.1081250002291
文圣区,2022-03,2.57294201850891,40,2.62636172540459,2.62636172540459
文圣区,2022-04,2.48522877693176,38,2.57201350243992,2.57201350243992
文圣区,2022-05,2.16919088363647,27,1.47500977174293,1.47500977174293
文峰区,2023-07,1.94591021537781,7,1.94591014905531,
文成县,2016-06,1.60585057735443,11,1.60585058612372,1.60585058612372
文成县,2018-08,1.46271991729736,22,2.52326497440938,2.52326497440938
文成县,2023-07,2.75701642036438,22,2.75701646699482,2.75701646699482
文成县,2023-08,3.18627691268921,29,2.75830948221082,2.75830948221082
文昌市,2019-02,1.50628268718719,11,1.50628268643014,1.50628268643014
文昌市,2020-12,2.75554990768433,17,2.75554979066418,2.75554979066418
文昌市,2021-01,2.36965680122376,40,2.32134000260478,2.32134000260478
文昌市,2021-02,1.69957661628723,3,1.05492016798614,
文昌市,2021-10,2.51119661331177,20,2.633657226041,2.59030549692513
文昌市,2021-12,1.87809407711029,14,1.8209854046721,1.78770331383001
文昌市,2022-01,2.99434638023376,13,2.09858752947767,2.09335191701442
文昌市,2022-03,1.76536571979523,48,2.79616135564344,2.79616135564344
文昌市,2022-05,1.78796720504761,9,2.07944154167984,2.07944154167984
文昌市,2022-06,0,2,0.636514168294813,0
文昌市,2022-07,2.12236142158508,1,0,
文昌市,2022-09,1.53965449333191,6,1.5396544474401,1.3667110520552
文昌市,2022-10,1.83287310600281,12,1.83287314193869,1.83287314193869
文昌市,2022-12,2.72298145294189,5,1.49417513828931,1.49417513828931
文昌市,2023-01,2.7018129825592,74,3.36889349867607,3.26683330284973
文昌市,2023-02,2.97867560386658,24,2.63256261159831,2.62197066959733
文昌市,2023-03,3.52695274353027,68,3.30143522696873,3.25999666116082
文昌市,2023-04,2.46365880966187,8,1.4623588993762,1.4623588993762
文昌市,2023-05,3.27606534957886,22,2.77951153541151,1.85583628940441
